Out-OriginStation,Out-DestinationStation,Out-Departure,Out-Arrival,Out-Duration,Out-JourneyMode,Out-Stops,Out-Carriers,Out-OperatingCarriers,Out-Directionality,Out-FlightNumbers,Inb-OriginStation,Inb-DestinationStation,Inb-Departure,Inb-Arrival,Inb-Duration,Inb-JourneyMode,Inb-Stops,Inb-Carriers,Inb-OperatingCarriers,Inb-Directionality,Inb-FlightNumbers,cheapestPrice,haul,index,query_Locale,query_Currency,query_Adults,query_CabinClass,query_Timestamp,query_DateType
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",6190.98,LH,2,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",6190.98,LH,3,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",6197.98,LH,4,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '284', 'CarrierId': 881}]",6197.98,LH,5,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",6216.98,LH,6,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7442', 'CarrierId': 1218}]",6327.15,LH,7,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7445', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",8772.98,LH,8,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '287', 'CarrierId': 881}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",8772.98,LH,9,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '287', 'CarrierId': 881}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '284', 'CarrierId': 881}]",8772.98,LH,10,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7445', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7442', 'CarrierId': 1218}]",8772.98,LH,11,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '287', 'CarrierId': 881}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7442', 'CarrierId': 1218}]",8779.98,LH,12,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '287', 'CarrierId': 881}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",8779.98,LH,13,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T15:00:00,2019-11-10T18:20:00,680,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7445', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",8797.98,LH,14,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T11:40:00,2019-11-10T14:45:00,665,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '19', 'CarrierId': 1859}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '42', 'CarrierId': 1859}]",8818.12,LH,15,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T11:40:00,2019-11-10T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",9745.86,LH,16,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T11:40:00,2019-11-10T14:45:00,665,Flight,[],['Air France'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '9649', 'CarrierId': 838}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",9745.86,LH,17,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T11:40:00,2019-11-10T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['KLM'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '4840', 'CarrierId': 1324}]",9745.86,LH,18,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T16:15:00,2019-11-10T19:20:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4839', 'CarrierId': 1324}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",10869.86,LH,19,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T16:15:00,2019-11-10T19:20:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4839', 'CarrierId': 1324}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['KLM'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '4840', 'CarrierId': 1324}]",10869.86,LH,20,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7442', 'CarrierId': 1218}]",11279.89,LH,21,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",11279.89,LH,22,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '284', 'CarrierId': 881}]",11281.98,LH,23,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2019-11-17T20:25:00,2019-11-18T15:00:00,635,Flight,[],['Finnair'],['British Airways'],Inbound,"[{'FlightNumber': '5526', 'CarrierId': 857}]",11281.98,LH,24,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T10:45:00,2019-11-10T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2019-11-17T16:10:00,2019-11-18T10:35:00,625,Flight,[],['Finnair'],['British Airways'],Inbound,"[{'FlightNumber': '5524', 'CarrierId': 857}]",11281.98,LH,25,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T16:15:00,2019-11-10T19:20:00,665,Flight,[],['Air France'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '9659', 'CarrierId': 838}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",11295.86,LH,26,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T16:15:00,2019-11-10T19:20:00,665,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '41', 'CarrierId': 1859}]",SFO,LHR,2019-11-17T21:25:00,2019-11-18T15:40:00,615,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '42', 'CarrierId': 1859}]",11327.23,LH,27,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T11:40:00,2019-11-10T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2019-11-17T17:00:00,2019-11-18T11:15:00,615,Flight,[],['KLM'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '4838', 'CarrierId': 1324}]",11414.43,LH,28,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2019-11-10T11:40:00,2019-11-10T14:45:00,665,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '19', 'CarrierId': 1859}]",SFO,LHR,2019-11-17T17:00:00,2019-11-18T11:15:00,615,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '20', 'CarrierId': 1859}]",11414.43,LH,29,en-US,USD,1,business,2019-10-11 08:38:40,date
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['Finnair'],['British Airways'],Inbound,"[{'FlightNumber': '5524', 'CarrierId': 857}]",9567.66,LH,0,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",9596.37,LH,1,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '284', 'CarrierId': 881}]",9596.37,LH,2,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",9596.37,LH,3,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7442', 'CarrierId': 1218}]",9596.37,LH,4,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '285', 'CarrierId': 881}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['Finnair'],['British Airways'],Inbound,"[{'FlightNumber': '5524', 'CarrierId': 857}]",9603.37,LH,5,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",9603.37,LH,6,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['Finnair'],['British Airways'],Inbound,"[{'FlightNumber': '5524', 'CarrierId': 857}]",9603.37,LH,7,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",9603.37,LH,8,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",9603.37,LH,9,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7443', 'CarrierId': 1218}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '284', 'CarrierId': 881}]",9603.37,LH,10,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T15:05:00,2020-02-15T18:20:00,675,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '287', 'CarrierId': 881}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '286', 'CarrierId': 881}]",9614.98,LH,11,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '19', 'CarrierId': 1859}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '42', 'CarrierId': 1859}]",9664.32,LH,12,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['KLM'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '4840', 'CarrierId': 1324}]",9664.32,LH,13,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T16:15:00,2020-02-15T19:20:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4839', 'CarrierId': 1324}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['KLM'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '4840', 'CarrierId': 1324}]",9664.32,LH,14,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '19', 'CarrierId': 1859}]",SFO,LHR,2020-02-15T17:00:00,2020-02-16T11:15:00,615,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '20', 'CarrierId': 1859}]",9664.32,LH,15,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T16:15:00,2020-02-15T19:20:00,665,Flight,[],['Air France'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '9659', 'CarrierId': 838}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",9664.32,LH,16,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['Air France'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '9649', 'CarrierId': 838}]",SFO,LHR,2020-02-15T17:00:00,2020-02-16T11:15:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9650', 'CarrierId': 838}]",9664.32,LH,17,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2020-02-15T17:00:00,2020-02-16T11:15:00,615,Flight,[],['KLM'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '4838', 'CarrierId': 1324}]",9664.32,LH,18,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T16:15:00,2020-02-15T19:20:00,665,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '41', 'CarrierId': 1859}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['Virgin Atlantic'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '42', 'CarrierId': 1859}]",9664.32,LH,19,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['Air France'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '9649', 'CarrierId': 838}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",9664.32,LH,20,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T10:45:00,2020-02-15T13:55:00,670,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5525', 'CarrierId': 857}]",SFO,LHR,2020-02-15T16:10:00,2020-02-16T10:35:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7442', 'CarrierId': 1218}]",9999,LH,21,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T15:05:00,2020-02-15T18:20:00,675,Flight,[],['Finnair'],['British Airways'],Outbound,"[{'FlightNumber': '5527', 'CarrierId': 857}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",9999,LH,22,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T15:05:00,2020-02-15T18:20:00,675,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7445', 'CarrierId': 1218}]",SFO,LHR,2020-02-15T20:35:00,2020-02-16T15:00:00,625,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7444', 'CarrierId': 1218}]",10017,LH,23,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:35:00,2020-02-15T14:45:00,670,Flight,[],['United'],['United'],Outbound,"[{'FlightNumber': '900', 'CarrierId': 1793}]",SFO,LHR,2020-02-15T19:30:00,2020-02-16T14:05:00,635,Flight,[],['United'],['United'],Inbound,"[{'FlightNumber': '930', 'CarrierId': 1793}]",10023.37,LH,24,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T09:20:00,2020-02-15T12:30:00,670,Flight,[],['United'],['United'],Outbound,"[{'FlightNumber': '949', 'CarrierId': 1793}]",SFO,LHR,2020-02-15T15:05:00,2020-02-16T09:40:00,635,Flight,[],['United'],['United'],Inbound,"[{'FlightNumber': '901', 'CarrierId': 1793}]",10451.37,LH,25,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T09:20:00,2020-02-15T12:30:00,670,Flight,[],['United'],['United'],Outbound,"[{'FlightNumber': '949', 'CarrierId': 1793}]",SFO,LHR,2020-02-15T19:30:00,2020-02-16T14:05:00,635,Flight,[],['United'],['United'],Inbound,"[{'FlightNumber': '930', 'CarrierId': 1793}]",10451.37,LH,26,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T16:15:00,2020-02-15T19:20:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4839', 'CarrierId': 1324}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",10493.26,LH,27,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2020-02-15T21:25:00,2020-02-16T15:40:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9660', 'CarrierId': 838}]",10493.26,LH,28,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SFO,2020-02-15T11:40:00,2020-02-15T14:45:00,665,Flight,[],['KLM'],['Virgin Atlantic'],Outbound,"[{'FlightNumber': '4837', 'CarrierId': 1324}]",SFO,LHR,2020-02-15T17:00:00,2020-02-16T11:15:00,615,Flight,[],['Air France'],['Virgin Atlantic'],Inbound,"[{'FlightNumber': '9650', 'CarrierId': 838}]",10493.26,LH,29,en-US,USD,1,business,2019-10-11 08:38:41,date + 90 days
LHR,SJC,2019-11-10T13:00:00,2019-11-10T16:05:00,665,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7437', 'CarrierId': 1218}]",SJC,LHR,2019-11-17T18:20:00,2019-11-18T12:40:00,620,Flight,[],['Iberia'],['British Airways'],Inbound,"[{'FlightNumber': '7436', 'CarrierId': 1218}]",335.51,LH,0,en-GB,GBP,1,economy,2019-10-11 08:38:44,date
LHR,SJC,2019-11-10T13:00:00,2019-11-10T16:05:00,665,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7437', 'CarrierId': 1218}]",SJC,LHR,2019-11-17T18:20:00,2019-11-18T12:40:00,620,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '278', 'CarrierId': 881}]",341,LH,1,en-GB,GBP,1,economy,2019-10-11 08:38:44,date
LHR,SJC,2019-11-10T13:00:00,2019-11-10T16:05:00,665,Flight,[],['Iberia'],['British Airways'],Outbound,"[{'FlightNumber': '7437', 'CarrierId': 1218}]",SJC,LHR,2019-11-17T18:20:00,2019-11-18T12:40:00,620,Flight,[],['Finnair'],['British Airways'],Inbound,"[{'FlightNumber': '5424', 'CarrierId': 857}]",341,LH,2,en-GB,GBP,1,economy,2019-10-11 08:38:44,date
LHR,SJC,2019-11-10T13:00:00,2019-11-10T16:05:00,665,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '279', 'CarrierId': 881}]",SJC,LHR,2019-11-17T18:20:00,2019-11-18T12:40:00,620,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '278', 'CarrierId': 881}]",390.28,LH,3,en-GB,GBP,1,economy,2019-10-11 08:38:44,date
